tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819238181065359361,2145,382,9243707,147113,2017-01-11 17:42:57
819227688460238848,21855,6277,9243707,147113,2017-01-11 17:01:16
819015337530290176,0,34753,9243707,147113,2017-01-11 02:57:27
819015331746349057,0,17895,9243707,147113,2017-01-11 02:57:26
819006400881917954,43168,17895,9243707,147113,2017-01-11 02:21:57
819004803107983360,82943,34753,9243708,147113,2017-01-11 02:15:36
818646164899774465,0,19568,9243708,147113,2017-01-10 02:30:30
818627210458333184,21311,7096,9243708,147113,2017-01-10 01:15:10
818614493328580609,9338,2366,9243708,147113,2017-01-10 00:24:38
818588835076603904,0,5726,9243708,147113,2017-01-09 22:42:41
818536468981415936,10308,2288,9243708,147113,2017-01-09 19:14:36
818307523543449600,0,7508,9243708,147113,2017-01-09 04:04:51
818259473185828864,10442,2101,9243708,147113,2017-01-09 00:53:55
818145370475810820,11643,2382,9243708,147113,2017-01-08 17:20:31
817908911860748288,4621,744,9243708,147113,2017-01-08 01:40:55
817827839487737858,48834,25266,9243708,147113,2017-01-07 20:18:46
817777686764523521,10247,2535,9243708,147113,2017-01-07 16:59:28
817536400337801217,11173,2747,9243708,147113,2017-01-07 01:00:41
817502432452313088,0,3166,9243708,147113,2017-01-06 22:45:43
817423860136083457,31985,13678,9243708,147113,2017-01-06 17:33:29
817415592588222464,5315,894,9243708,147113,2017-01-06 17:00:38
817181837579653120,0,7921,9243708,147113,2017-01-06 01:31:47
817171292965273600,8334,1881,9243708,147113,2017-01-06 00:49:53
817120970343411712,11584,2427,9243708,147113,2017-01-05 21:29:55
817056546584727552,8164,1534,9243708,147113,2017-01-05 17:13:55
816829038950027264,0,4415,9243708,147113,2017-01-05 02:09:53
816816676327063552,9509,1900,9243708,147113,2017-01-05 01:20:46
816697700272001025,9279,2069,9243708,147113,2017-01-04 17:27:59
816450570814898180,28815,7508,9243708,147113,2017-01-04 01:05:59
816336735214911488,8195,1811,9243708,147113,2017-01-03 17:33:39
816091915477250048,8506,1997,9243708,147113,2017-01-03 01:20:49
816062466425819140,0,947,9243708,147113,2017-01-02 23:23:48
816014286006976512,0,4914,9243708,147113,2017-01-02 20:12:21
815990720817401858,4697,947,9243708,147113,2017-01-02 18:38:42
815966073409433600,21220,7921,9243708,147113,2017-01-02 17:00:46
815745968457060357,0,3886,9243708,147113,2017-01-02 02:26:09
815736392542261248,9338,2134,9243708,147113,2017-01-02 01:48:06
815639385530101762,7841,1565,9243708,147113,2017-01-01 19:22:38
815390420867969024,9853,3593,9243708,147113,2017-01-01 02:53:20
814986499976527872,7282,1197,9243708,147113,2016-12-31 00:08:17
814638523311648768,10724,2539,9243708,147113,2016-12-30 01:05:33
814578408554463233,0,5484,9243708,147113,2016-12-29 21:06:41
814530161257443328,8236,1749,9243708,147113,2016-12-29 17:54:58
814153002265309185,27367,8146,9243708,147113,2016-12-28 16:56:16
813944609378369540,0,2979,9243708,147113,2016-12-28 03:08:11
813910438903693312,8884,1743,9243708,147113,2016-12-28 00:52:25
813812741911748608,34747,13110,9243708,147113,2016-12-27 18:24:12
813800681631023104,7903,1660,9243708,147113,2016-12-27 17:36:16
813217897535406080,17726,6887,9244186,147117,2016-12-26 03:00:30
813202720496779264,8798,1717,9243708,147113,2016-12-26 02:00:11
813187593374461952,18898,4075,9243708,147113,2016-12-26 01:00:05
813172488309972993,8836,1816,9243708,147113,2016-12-26 00:00:03
813157409116065792,7401,2074,9243708,147113,2016-12-25 23:00:08
813142292504645637,8113,2259,9243708,147113,2016-12-25 22:00:04
813130366689148928,4280,421,9243708,147113,2016-12-25 21:12:41
813127251579564032,11247,2927,9243708,147113,2016-12-25 21:00:18
813112105746448384,9823,2579,9243708,147113,2016-12-25 20:00:07
813096984823349248,10063,3413,9243708,147113,2016-12-25 19:00:02
813081950185472002,9451,2615,9243708,147113,2016-12-25 18:00:17
813066809284972545,7565,1848,9243708,147113,2016-12-25 17:00:08
813051746834595840,19977,6898,9243708,147113,2016-12-25 16:00:16
812781120811126785,7173,1791,9243708,147113,2016-12-24 22:04:54
812709060537683968,6308,1361,9243708,147113,2016-12-24 17:18:34
812503143955202048,5753,1156,9243708,147113,2016-12-24 03:40:19
812466873996607488,7592,1810,9243708,147113,2016-12-24 01:16:12
812372279581671427,12983,3453,9243708,147113,2016-12-23 19:00:19
811985624773361665,6934,1319,9243708,147113,2016-12-22 17:23:53
811744202451197953,7187,1490,9243708,147113,2016-12-22 01:24:33
811647686436880384,5332,689,9243708,147113,2016-12-21 19:01:02
811627233043480576,12113,2870,9243708,147113,2016-12-21 17:39:46
811386762094317568,19935,6026,9243708,147113,2016-12-21 01:44:13
810984652412424192,5076,1345,9243708,147113,2016-12-19 23:06:23
810896069567610880,8569,1654,9243708,147113,2016-12-19 17:14:23
810657578271330305,10464,2484,9243708,147113,2016-12-19 01:26:42
810284430598270976,33458,10553,9243708,147113,2016-12-18 00:43:57
810254108431155201,14027,3192,9243708,147113,2016-12-17 22:43:27
809920764300447744,14828,3707,9243708,147113,2016-12-17 00:38:52
809808892968534016,0,4612,9243708,147113,2016-12-16 17:14:20
809448704142938112,6631,1377,9243708,147113,2016-12-15 17:23:04
809220051211603969,18959,5282,9243708,147113,2016-12-15 02:14:29
809084759137812480,12612,3327,9243708,147113,2016-12-14 17:16:53
808838249661788160,9670,2881,9243708,147113,2016-12-14 00:57:20
808733504066486276,7535,2040,9243708,147113,2016-12-13 18:01:07
808501579447930884,10793,2467,9243708,147113,2016-12-13 02:39:32
808344865868283904,40366,19568,9243708,147113,2016-12-12 16:16:49
808134635716833280,0,5551,9243708,147113,2016-12-12 02:21:26
808106460588765185,8420,2079,9243708,147113,2016-12-12 00:29:28
808001312164028416,11908,3335,9243708,147113,2016-12-11 17:31:39
807621403335917568,13919,3414,9243708,147113,2016-12-10 16:22:02
807106840509214720,112136,51995,9243708,147113,2016-12-09 06:17:20
807059379405148160,0,6934,9243708,147113,2016-12-09 03:08:45
807010152071229440,12524,3667,9243708,147113,2016-12-08 23:53:08
806629075125202948,70880,32570,9243708,147113,2016-12-07 22:38:52
806620845233815552,0,5181,9243708,147113,2016-12-07 22:06:10
806576416489959424,4669,1838,9243708,147113,2016-12-07 19:09:37
806542213899489280,9761,2231,9243708,147113,2016-12-07 16:53:43
806242860592926720,0,10942,9243708,147113,2016-12-06 21:04:11
806219024703037440,6152,1141,9243708,147113,2016-12-06 19:29:28
805958939288408065,0,5044,9243708,147113,2016-12-06 02:15:59
805932879469572096,7909,1814,9243708,147113,2016-12-06 00:32:26
805826884734976000,6262,1724,9243708,147113,2016-12-05 17:31:15
805823200554876929,0,7524,9243708,147113,2016-12-05 17:16:37
805520635690676224,5503,1565,9243708,147113,2016-12-04 21:14:20
805487436403003392,8383,2388,9243708,147113,2016-12-04 19:02:24
805207613751304193,7504,1633,9243708,147113,2016-12-04 00:30:29
804738756058218496,13036,3619,9243708,147113,2016-12-02 17:27:25
804475857670639616,5870,1904,9243708,147113,2016-12-02 00:02:45
804413760345620481,0,3025,9243708,147113,2016-12-01 19:56:00
804026241225523202,42249,15132,9243708,147113,2016-11-30 18:16:08
803773340896923648,9597,2596,9243708,147113,2016-11-30 01:31:12
803692223237865472,0,6964,9243708,147113,2016-11-29 20:08:52
803638050916102144,10411,3913,9243708,147113,2016-11-29 16:33:36
803380650405482500,7422,1775,9243708,147113,2016-11-28 23:30:47
803321560782307329,0,4989,9243708,147113,2016-11-28 19:35:59
803276597545603072,9583,2308,9243708,147113,2016-11-28 16:37:19
802952499103731712,8613,1892,9243708,147113,2016-11-27 19:09:28
802624713319034886,0,2740,9243708,147113,2016-11-26 21:26:58
802600418706604034,6794,1389,9243708,147113,2016-11-26 19:50:26
802572683846291456,8548,2375,9243708,147113,2016-11-26 18:00:13
802323869084381190,15400,5515,9243708,147113,2016-11-26 01:31:31
802265048156610565,6644,1304,9243708,147113,2016-11-25 21:37:47
802239329049477120,8682,2472,9243708,147113,2016-11-25 19:55:35
802185808107208704,0,253,9243708,147113,2016-11-25 16:22:55
801958328846974976,7395,1610,9243708,147113,2016-11-25 01:18:59
801854953262350336,1732,222,9243708,147113,2016-11-24 18:28:13
801538201127157760,7851,1966,9243708,147113,2016-11-23 21:29:33
801285448605831168,5769,778,9243708,147113,2016-11-23 04:45:12
801167903437357056,23266,5551,9243708,147113,2016-11-22 20:58:07
801127390143516673,0,3726,9243708,147113,2016-11-22 18:17:08
801115127852503040,7709,1993,9243708,147113,2016-11-22 17:28:25
800859414831898624,651,91,9243708,147113,2016-11-22 00:32:18
800855607700029440,0,1527,9243708,147113,2016-11-22 00:17:10
800751577355128832,10121,2654,9243708,147113,2016-11-21 17:23:47
800513324630806528,12547,2842,9243708,147113,2016-11-21 01:37:04
800459316964663297,9085,2073,9243708,147113,2016-11-20 22:02:27
800443802682937345,0,4054,9243708,147113,2016-11-20 21:00:48
800388270626521089,10666,2644,9243708,147113,2016-11-20 17:20:08
800188575492947969,0,3718,9243708,147113,2016-11-20 04:06:37
800141422401830912,14573,2406,9243708,147113,2016-11-20 00:59:15
800018252395122689,27018,12395,9243708,147113,2016-11-19 16:49:49
799774291445383169,0,4405,9243708,147113,2016-11-19 00:40:24
799757965289017345,8010,2021,9243708,147113,2016-11-18 23:35:32
799422933579902976,7714,1813,9243708,147113,2016-11-18 01:24:14
799308762079035393,0,5117,9243708,147113,2016-11-17 17:50:33
799297110730567681,9426,2587,9243708,147113,2016-11-17 17:04:16
799063482566066176,7715,2355,9243708,147113,2016-11-17 01:35:54
798933969379225600,12480,4180,9243708,147113,2016-11-16 17:01:16
798925684722855936,7180,1371,9243708,147113,2016-11-16 16:28:21
798705661114773508,0,6253,9243708,147113,2016-11-16 01:54:03
798701998996647937,0,7301,9243708,147113,2016-11-16 01:39:30
798697898615730177,0,6132,9243708,147113,2016-11-16 01:23:12
798694562394996736,0,4670,9243708,147113,2016-11-16 01:09:57
798686750113755136,0,2195,9243708,147113,2016-11-16 00:38:54
798682547630837760,0,4461,9243708,147113,2016-11-16 00:22:12
798673117451325440,0,5261,9243708,147113,2016-11-15 23:44:44
798665375516884993,0,3699,9243708,147113,2016-11-15 23:13:58
798644042770751489,0,1750,9243708,147113,2016-11-15 21:49:12
798628517273620480,0,1871,9243708,147113,2016-11-15 20:47:30
798585098161549313,0,5311,9243708,147113,2016-11-15 17:54:59
798576900688019456,0,5513,9243708,147113,2016-11-15 17:22:24
798340744599797760,0,3162,9243708,147113,2016-11-15 01:44:00
798209839306514432,9961,2435,9243708,147113,2016-11-14 17:03:50
797971864723324932,11008,2909,9243708,147113,2016-11-14 01:18:12
797545162159308800,13921,4644,9243708,147113,2016-11-12 21:02:38
797236660651966464,19013,6198,9243708,147113,2016-11-12 00:36:46
797165961484890113,213,25,9243708,147113,2016-11-11 19:55:50
796904159865868288,0,8404,9243708,147113,2016-11-11 02:35:32
796865951799083009,7333,1843,9243708,147113,2016-11-11 00:03:42
796759840936919040,11244,2862,9243708,147113,2016-11-10 17:02:03
796563435802726400,0,6797,9243708,147113,2016-11-10 04:01:37
796484825502875648,7212,1666,9243708,147113,2016-11-09 22:49:15
796387464403357696,10495,3916,9243708,147113,2016-11-09 16:22:22
796177847564038144,0,13457,9243708,147113,2016-11-09 02:29:25
796149749086875649,30639,13457,9243708,147113,2016-11-09 00:37:46
796125600683540480,4748,1696,9243708,147113,2016-11-08 23:01:49
796116448414461957,8675,2264,9243708,147113,2016-11-08 22:25:27
796080075804475393,8042,2180,9243708,147113,2016-11-08 20:00:55
796031486298386433,10314,3521,9243708,147113,2016-11-08 16:47:50
795464331001561088,46998,22110,9243708,147113,2016-11-07 03:14:10
795400264262053889,9548,2698,9243708,147113,2016-11-06 22:59:35
795076730285391872,15397,5138,9243708,147113,2016-11-06 01:33:58
794983741416415232,0,3178,9243708,147113,2016-11-05 19:24:28
794926597468000259,9716,2175,9243708,147113,2016-11-05 15:37:24
794355576146903043,0,9731,9243708,147113,2016-11-04 01:48:22
794332329137291264,9179,2552,9243708,147113,2016-11-04 00:15:59
794205286408003585,8800,3135,9243708,147113,2016-11-03 15:51:10
793962221541933056,15980,4612,9243708,147113,2016-11-02 23:45:19
793845145112371200,8792,1758,9243708,147113,2016-11-02 16:00:06
793614319594401792,0,2947,9243708,147113,2016-11-02 00:42:53
793601777308463104,7607,1525,9243708,147113,2016-11-01 23:53:02
793500921481273345,10167,2249,9243708,147113,2016-11-01 17:12:16
793286476301799424,23432,8640,9243708,147113,2016-11-01 03:00:09
793271401113350145,8288,2264,9243708,147113,2016-11-01 02:00:14
793256262322548741,19016,7865,9243708,147113,2016-11-01 01:00:05
793241302385262592,10033,3104,9243708,147113,2016-11-01 00:00:38
793226087023144960,9321,2737,9243708,147113,2016-10-31 23:00:11
793210959003287553,8508,2628,9243708,147113,2016-10-31 22:00:04
793195938047070209,14507,5313,9243708,147113,2016-10-31 21:00:23
793180763617361921,6591,1873,9243708,147113,2016-10-31 20:00:05
793165685325201412,8944,2639,9243708,147113,2016-10-31 19:00:10
793150605191548928,5875,1603,9243708,147113,2016-10-31 18:00:14
793135492858580992,6110,2370,9243708,147113,2016-10-31 17:00:11
793120401413079041,12069,3707,9243708,147113,2016-10-31 16:00:13
792913359805018113,13652,3735,9243708,147113,2016-10-31 02:17:31
792883833364439040,10750,4042,9243708,147113,2016-10-31 00:20:11
792773781206999040,7019,1582,9243708,147113,2016-10-30 17:02:53
792394556390137856,12784,4038,9243708,147113,2016-10-29 15:55:58
792050063153438720,6805,1683,9243709,147113,2016-10-28 17:07:05
791821351946420224,0,19853,9243709,147113,2016-10-28 01:58:16
791784077045166082,0,8950,9243709,147113,2016-10-27 23:30:09
791780927877898241,0,3577,9243709,147113,2016-10-27 23:17:38
791774931465953280,42918,20902,9243709,147113,2016-10-27 22:53:48
791672322847637504,11195,2947,9243709,147113,2016-10-27 16:06:04
791406955684368384,12532,3886,9243709,147113,2016-10-26 22:31:36
791312159183634433,8351,2384,9243709,147113,2016-10-26 16:14:55
791026214425268224,0,3846,9243709,147113,2016-10-25 21:18:40
790987426131050500,9340,2005,9243709,147113,2016-10-25 18:44:32
790946055508652032,15909,4415,9243709,147113,2016-10-25 16:00:09
790723298204217344,0,2163,9243709,147113,2016-10-25 01:14:59
790698755171364864,7832,1820,9243709,147113,2016-10-24 23:37:28
790581949425475584,19654,6696,9243709,147113,2016-10-24 15:53:19
790337589677002753,7452,1782,9243709,147113,2016-10-23 23:42:19
790277117346975746,11943,2979,9243709,147113,2016-10-23 19:42:02
790227638568808452,0,3339,9243709,147113,2016-10-23 16:25:25
789986466051088384,8839,2163,9243709,147113,2016-10-23 00:27:05
789960241177853952,0,3873,9243709,147113,2016-10-22 22:42:52
789903600034189313,9823,3902,9243709,147113,2016-10-22 18:57:48
789628658055020548,7121,1659,9243709,147113,2016-10-22 00:45:17
789599242079838210,6409,1804,9243709,147113,2016-10-21 22:48:24
789530877013393408,11128,3178,9243709,147113,2016-10-21 18:16:44
789314372632018944,8235,2154,9243709,147113,2016-10-21 03:56:25
789280767834746880,0,4618,9243709,147113,2016-10-21 01:42:53
789268448748703744,8704,2463,9243709,147113,2016-10-21 00:53:56
789137962068021249,9270,2627,9243709,147113,2016-10-20 16:15:26
788908386943430656,26182,11783,9243709,147113,2016-10-20 01:03:11
788765914992902144,26024,9731,9243709,147113,2016-10-19 15:37:03
788552643979468800,0,6704,9243709,147113,2016-10-19 01:29:35
788412144018661376,14786,4964,9243709,147113,2016-10-18 16:11:17
788178268662984705,6917,1989,9243709,147113,2016-10-18 00:41:57
788150585577050112,5820,1208,9243709,147113,2016-10-17 22:51:57
788070120937619456,0,3236,9243709,147113,2016-10-17 17:32:13
788039637453406209,5819,1242,9243709,147113,2016-10-17 15:31:05
787810552592695296,8184,2860,9243709,147113,2016-10-17 00:20:47
787717603741622272,9743,2606,9244113,147113,2016-10-16 18:11:26
787397959788929025,10374,2691,9243709,147113,2016-10-15 21:01:17
787322443945877504,7423,1638,9243709,147113,2016-10-15 16:01:13
787111942498508800,0,6338,9243709,147113,2016-10-15 02:04:45
786963064373534720,25371,7495,9243709,147113,2016-10-14 16:13:10
786729988674449408,0,2289,9243709,147113,2016-10-14 00:47:00
786709082849828864,17421,5769,9243709,147113,2016-10-13 23:23:56
786664955043049472,10087,2383,9243709,147113,2016-10-13 20:28:35
786595970293370880,9016,2946,9243709,147113,2016-10-13 15:54:28
786363235746385920,10321,3247,9243709,147113,2016-10-13 00:29:39
786286427768250368,7592,2667,9243709,147113,2016-10-12 19:24:27
786233965241827333,14472,4423,9243709,147113,2016-10-12 15:55:59
786051337297522688,1358,150,9243709,147113,2016-10-12 03:50:17
786036967502913536,0,6535,9243709,147113,2016-10-12 02:53:11
785927819176054784,10856,3004,9243709,147113,2016-10-11 19:39:28
785872687017132033,6366,1685,9243709,147113,2016-10-11 16:00:24
785639753186217984,7482,2112,9243709,147113,2016-10-11 00:34:48
785533386513321988,8616,1850,9243709,147113,2016-10-10 17:32:08
785515384317313025,5818,1175,9244113,147113,2016-10-10 16:20:36
785264754247995392,6923,1528,9243709,147113,2016-10-09 23:44:41
785170936622350336,11423,4527,9243709,147113,2016-10-09 17:31:53
784826020293709826,9595,3025,9243709,147113,2016-10-08 18:41:19
784517518371221505,8532,2375,9243709,147113,2016-10-07 22:15:26
784431430411685888,5459,1192,9243709,147113,2016-10-07 16:33:21
784183165795655680,19028,7524,9243709,147113,2016-10-07 00:06:50
784057939640352768,28227,10411,9243709,147113,2016-10-06 15:49:14
783839966405230592,28500,10118,9243709,147113,2016-10-06 01:23:05
783821107061198850,7014,1837,9243709,147113,2016-10-06 00:08:09
783695101801398276,9910,3009,9243709,147113,2016-10-05 15:47:27
783466772167098368,8012,2087,9243709,147113,2016-10-05 00:40:09
783391753726550016,16066,5123,9243709,147113,2016-10-04 19:42:03
783347506784731136,0,5178,9243709,147113,2016-10-04 16:46:14
783334639985389568,27596,10941,9244187,147117,2016-10-04 15:55:06
783085703974514689,7757,2037,9243709,147113,2016-10-03 23:25:55
782969140009107456,22910,6934,9243709,147113,2016-10-03 15:42:44
782747134529531904,7090,1329,9243709,147113,2016-10-03 01:00:34
782722598790725632,16355,5044,9243709,147113,2016-10-02 23:23:04
782598640137187329,7411,1775,9243709,147113,2016-10-02 15:10:30
782305867769217024,15767,5160,9243709,147113,2016-10-01 19:47:08
782021823840026624,0,5777,9243709,147113,2016-10-01 00:58:26
781955203444699136,10604,3161,9243709,147113,2016-09-30 20:33:43
781661882474196992,9907,2542,9243709,147113,2016-09-30 01:08:10
781655249211752448,3799,1062,9243709,147113,2016-09-30 00:41:48
781524693396357120,19660,5181,9243709,147113,2016-09-29 16:03:01
781308096455073793,6779,2395,9243709,147113,2016-09-29 01:42:20
781251288990355457,7944,1943,9243709,147113,2016-09-28 21:56:36
781163403222056960,9311,2596,9243709,147113,2016-09-28 16:07:23
780931614150983680,20549,6797,9243709,147113,2016-09-28 00:46:20
780858289093574656,6831,1880,9243709,147113,2016-09-27 19:54:58
780800785462489090,5210,1209,9243709,147113,2016-09-27 16:06:28
780601303617732608,11465,3135,9243709,147113,2016-09-27 02:53:48
780543529827336192,5970,1635,9243709,147113,2016-09-26 23:04:13
780496263422808064,0,3455,9243709,147113,2016-09-26 19:56:24
780476555013349377,0,104,9243709,147113,2016-09-26 18:38:05
780459368902959104,5012,1009,9243709,147113,2016-09-26 17:29:48
780192070812196864,8246,2104,9243709,147113,2016-09-25 23:47:39
780092040432480260,0,2152,9243709,147113,2016-09-25 17:10:10
780074436359819264,11476,4605,9243709,147113,2016-09-25 16:00:13
779834332596887552,17841,6535,9243709,147113,2016-09-25 00:06:08
779377524342161408,8294,2906,9243709,147113,2016-09-23 17:50:56
779124354206535695,0,17115,9243709,147113,2016-09-23 01:04:56
779056095788752897,13968,4241,9243709,147113,2016-09-22 20:33:42
778990705243029504,18818,6687,9243709,147113,2016-09-22 16:13:51
778774459159379968,0,9213,9243709,147113,2016-09-22 01:54:34
778764940568104960,822,338,9243709,147113,2016-09-22 01:16:45
778748913645780993,6481,1215,9243709,147113,2016-09-22 00:13:04
778650543019483137,5429,1399,9243709,147113,2016-09-21 17:42:10
778624900596654080,4348,945,9243709,147113,2016-09-21 16:00:17
778408200802557953,12911,4032,9243709,147113,2016-09-21 01:39:11
778396591732486144,0,11401,9243709,147113,2016-09-21 00:53:04
778383385161035776,5522,1025,9244113,147113,2016-09-21 00:00:35
778286810187399168,9779,3086,9243709,147113,2016-09-20 17:36:50
778039087836069888,8016,2484,9243709,147113,2016-09-20 01:12:28
778027034220126208,6204,1500,9243709,147113,2016-09-20 00:24:34
777953400541634568,0,3286,9243709,147113,2016-09-19 19:31:59
777885040357281792,6008,1524,9243709,147113,2016-09-19 15:00:20
777684233540206592,10673,2740,9243709,147113,2016-09-19 01:42:24
777641927919427584,0,3943,9243709,147113,2016-09-18 22:54:18
777621514455814149,8252,2352,9243709,147113,2016-09-18 21:33:11
777189768882946048,13387,4010,9243709,147113,2016-09-17 16:57:35
776819012571455488,0,12682,9243709,147113,2016-09-16 16:24:19
776813020089548800,4623,1123,9243709,147113,2016-09-16 16:00:31
776477788987613185,8280,2578,9243709,147113,2016-09-15 17:48:25
776249906839351296,0,8519,9243709,147113,2016-09-15 02:42:54
776218204058357768,28213,14809,9243709,147113,2016-09-15 00:36:55
776201521193218049,9050,2350,9243709,147113,2016-09-14 23:30:38
776113305656188928,11147,4054,9243709,147113,2016-09-14 17:40:06
776088319444877312,1721,142,9243709,147113,2016-09-14 16:00:49
775898661951791106,0,15627,9243709,147113,2016-09-14 03:27:11
775842724423557120,11074,2481,9243709,147113,2016-09-13 23:44:54
775733305207554048,13129,3726,9243709,147113,2016-09-13 16:30:07
775729183532220416,12309,4311,9243709,147113,2016-09-13 16:13:44
775364825476165632,6977,2737,9244113,147113,2016-09-12 16:05:54
775350846108426240,9610,3647,9243709,147113,2016-09-12 15:10:21
775085132600442880,14690,4405,9243709,147113,2016-09-11 21:34:30
774757898236878852,8165,1667,9243709,147113,2016-09-10 23:54:11
774639387460112384,6378,1623,9243709,147113,2016-09-10 16:03:16
774314403806253056,20608,5117,9243709,147113,2016-09-09 18:31:54
773985732834758656,10206,3603,9243709,147113,2016-09-08 20:45:53
773922284943896577,6080,1635,9243709,147113,2016-09-08 16:33:46
773704687002451968,6254,1508,9243709,147113,2016-09-08 02:09:06
773670353721753600,5072,1233,9243709,147113,2016-09-07 23:52:41
773547596996571136,20890,5726,9243709,147113,2016-09-07 15:44:53
773336787167145985,0,4702,9243709,147113,2016-09-07 01:47:12
773308824254029826,22056,6999,9243709,147113,2016-09-06 23:56:05
773247561583001600,8919,3028,9243709,147113,2016-09-06 19:52:39
773191612633579521,9438,3834,9243709,147113,2016-09-06 16:10:20
772877495989305348,8073,3600,9243709,147113,2016-09-05 19:22:09
772826264096874500,7595,2225,9243709,147113,2016-09-05 15:58:34
772615324260794368,0,3136,9243709,147113,2016-09-05 02:00:22
772581559778025472,6132,1596,9243709,147113,2016-09-04 23:46:12
772193107915964416,5696,1298,9243709,147113,2016-09-03 22:02:38
772152991789019136,3608,1060,9243709,147113,2016-09-03 19:23:13
772117678702071809,3564,690,9243709,147113,2016-09-03 17:02:54
772114945936949249,2592,440,9243709,147113,2016-09-03 16:52:02
772102971039580160,3789,870,9243709,147113,2016-09-03 16:04:27
771908950375665664,6211,1766,9243709,147113,2016-09-03 03:13:29
771770456517009408,11341,3162,9243709,147113,2016-09-02 18:03:10
771500966810099713,7807,2434,9243709,147113,2016-09-02 00:12:18
771380798096281600,9945,4702,9243709,147113,2016-09-01 16:14:48
771171053431250945,0,6936,9243709,147113,2016-09-01 02:21:21
771136648247640064,8648,2727,9243709,147113,2016-09-01 00:04:38
771102124360998913,5893,1342,9243709,147113,2016-08-31 21:47:27
771014301343748096,6505,1548,9243709,147113,2016-08-31 15:58:28
770787852854652928,4636,1111,9243709,147113,2016-08-31 00:58:39
770772759874076672,4906,1333,9243709,147113,2016-08-30 23:58:40
770655142660169732,6941,1674,9243709,147113,2016-08-30 16:11:18
770414278348247044,5964,1941,9244187,147117,2016-08-30 00:14:12
770293558247038976,5872,1363,9243709,147113,2016-08-29 16:14:30
770093767776997377,0,2832,9243709,147113,2016-08-29 03:00:36
770069151037685760,7172,2137,9243709,147113,2016-08-29 01:22:47
769940425801170949,29391,8886,9243709,147113,2016-08-28 16:51:16
769695466921623552,6075,1571,9243709,147113,2016-08-28 00:37:54
769335591808995329,0,7176,9243709,147113,2016-08-27 00:47:53
769212283578875904,5094,1608,9243709,147113,2016-08-26 16:37:54
768970937022709760,13456,6043,9243709,147113,2016-08-26 00:38:52
768909767477751808,0,2466,9243709,147113,2016-08-25 20:35:48
768855141948723200,3950,831,9243709,147113,2016-08-25 16:58:45
768609597686943744,3876,1108,9243709,147113,2016-08-25 00:43:02
768596291618299904,4747,1195,9243709,147113,2016-08-24 23:50:10
768554158521745409,0,5414,9243709,147113,2016-08-24 21:02:45
768473857036525572,12817,3177,9243709,147113,2016-08-24 15:43:39
768193404517830656,10226,3286,9243709,147113,2016-08-23 21:09:14
767884188863397888,4483,1271,9243709,147113,2016-08-23 00:40:31
767754930266464257,15050,4989,9243709,147113,2016-08-22 16:06:54
767500508068192258,7077,2166,9243709,147113,2016-08-21 23:15:55
767191397493538821,11572,3496,9243709,147113,2016-08-21 02:47:37
767122157629476866,9591,2669,9243709,147113,2016-08-20 22:12:29
766793450729734144,4772,1262,9243709,147113,2016-08-20 00:26:19
766714921925144576,2475,351,9243709,147113,2016-08-19 19:14:16
766693177336135680,3808,734,9243709,147113,2016-08-19 17:47:52
766423258543644672,5657,1463,9243709,147113,2016-08-18 23:55:18
766313316352462849,6371,1744,9243709,147113,2016-08-18 16:38:26
766078092750233600,0,2440,9243709,147113,2016-08-18 01:03:45
766069199026450432,3964,786,9243709,147113,2016-08-18 00:28:24
766008592277377025,3552,463,9243709,147113,2016-08-17 20:27:34
765719909049503744,6831,2007,9243709,147113,2016-08-17 01:20:27
765669560888528897,4878,1139,9243709,147113,2016-08-16 22:00:23
765395769549590528,25213,3132,9243709,147113,2016-08-16 03:52:26
765371061932261376,6709,2018,9243709,147113,2016-08-16 02:14:15
765222098633691136,10964,3136,9243709,147113,2016-08-15 16:22:20
764857477905154048,6105,1656,9243709,147113,2016-08-14 16:13:27
764259802650378240,5662,1406,9243709,147113,2016-08-13 00:38:30
763956972077010945,734,50,9243709,147113,2016-08-12 04:35:10
763837565564780549,11801,3846,9243709,147113,2016-08-11 20:40:41
763183847194451968,5080,1374,9243709,147113,2016-08-10 01:23:03
763167063695355904,0,2775,9243709,147113,2016-08-10 00:16:21
763103485927849985,6961,2140,9243709,147113,2016-08-09 20:03:43
762699858130116608,11416,3339,9243709,147113,2016-08-08 17:19:51
762471784394268675,10557,5956,9243709,147113,2016-08-08 02:13:34
762464539388485633,9679,3873,9243709,147113,2016-08-08 01:44:46
762316489655476224,4518,1032,9243709,147113,2016-08-07 15:56:28
762035686371364864,29932,14372,9243709,147113,2016-08-06 21:20:40
761976711479193600,5073,1846,9243709,147113,2016-08-06 17:26:19
761750502866649088,0,3609,9243709,147113,2016-08-06 02:27:27
761745352076779520,4042,798,9243709,147113,2016-08-06 02:06:59
761672994376806400,46455,26936,9243709,147113,2016-08-05 21:19:27
761599872357261312,3898,1107,9243709,147113,2016-08-05 16:28:54
761371037149827077,0,16761,9243709,147113,2016-08-05 01:19:35
761334018830917632,4852,1350,9244113,147113,2016-08-04 22:52:29
761292947749015552,4219,1009,9243709,147113,2016-08-04 20:09:17
761227390836215808,5021,1459,9243709,147113,2016-08-04 15:48:47
761004547850530816,10684,3236,9243709,147113,2016-08-04 01:03:17
